timestamp,open,high,low,close,volume
1762301516091,56796.05,56797.26,56771.52,56779.71,12.95
1762301576091,56779.71,56864.67,56750.93,56833.44,16.45
1762301636091,56833.44,56875.79,56788.89,56817.89,18.42
1762301696091,56817.89,56895.36,56769.94,56775.14,27.18
1762301756091,56775.14,56817.94,56719.78,56786.39,10.65
1762301816091,56786.39,56842.94,56732.19,56838.91,26.53
1762301876091,56838.91,56849.41,56809.95,56846.91,23.88
1762301936091,56846.91,56889.53,56808.56,56835.05,17.23
1762301996091,56835.05,56864.54,56819.99,56830.75,17.53
1762302056091,56830.75,56855.09,56765.3,56813.48,24.8
1762302116091,56813.48,56850.62,56747.38,56786.93,27.8
1762302176091,56786.93,56790.72,56745.42,56761.67,19.67
1762302236091,56761.67,56836.68,56736.41,56800.33,11.82
1762302296091,56800.33,56865.76,56727.98,56779.92,11.65
1762302356091,56779.92,56870.56,56736.24,56763.95,14.21
1762302416091,56763.95,56795.66,56668.41,56729.46,14.26
1762302476091,56729.46,56790.95,56706.53,56727.79,27.63
1762302536091,56727.79,56749.06,56683.05,56695.68,29.04
1762302596091,56695.68,56705.67,56635.67,56641.15,20.41
1762302656091,56641.15,56679.68,56567.12,56679.68,23.85
1762302716091,56679.68,56767.82,56620.81,56752.03,24.77
1762302776091,56752.03,56765.04,56725.58,56750.99,29.26
1762302836091,56750.99,56779.92,56727.23,56763.44,28.33
1762302896091,56763.44,56801.11,56669.71,56746.21,13.15
1762302956091,56746.21,56839.58,56668.41,56685.65,28.92
1762303016091,56685.65,56774.24,56648.16,56761.35,26.55
1762303076091,56761.35,56770.91,56703.63,56768.66,22.41
1762303136091,56768.66,56805.76,56690.21,56700.56,28.07
1762303196091,56700.56,56743.63,56679.68,56685.81,20.52
1762303256091,56685.81,56691.28,56682.18,56684.01,19.78
1762303316091,56684.01,56744.11,56666.68,56674.71,10.63
1762303376091,56674.71,56700.51,56617.32,56653.61,20.05
1762303436091,56653.61,56669.53,56627.84,56630.85,28.11
1762303496091,56630.85,56652.69,56550.28,56566.56,28.5
1762303556091,56566.56,56645.2,56517.15,56546.56,11.13
1762303616091,56546.56,56630.84,56483.74,56539.41,14.17
1762303676091,56539.41,56558.45,56456.39,56534.83,19.88
1762303736091,56534.83,56614.68,56451.04,56586.82,28.03
1762303796091,56586.82,56681.2,56516.64,56632.5,10.34
1762303856091,56632.5,56697.24,56605.41,56606.65,29.14
1762303916091,56606.65,56619.07,56599.48,56618.42,20.42
1762303976091,56618.42,56648.22,56605.7,56643.26,15.9
1762304036091,56643.26,56662.87,56554.54,56639.31,27.26
1762304096091,56639.31,56710.91,56565.44,56652.28,27.77
1762304156091,56652.28,56670.96,56648.21,56649.9,17.1
1762304216091,56649.9,56736.9,56616.8,56683.99,23.14
1762304276091,56683.99,56730.9,56589.36,56605.33,28.13
1762304336091,56605.33,56650.13,56598.51,56643.27,17.09
1762304396091,56643.27,56709.03,56635.6,56701.71,23.55
1762304456091,56701.71,56768.57,56666.97,56709.53,18.52
1762304516091,56709.53,56770.81,56643.5,56727.6,26.99
1762304576091,56727.6,56776.35,56697.19,56775.36,14.49
1762304636091,56775.36,56841.26,56676.13,56793.73,16.84
1762304696091,56793.73,56809.57,56707.76,56722.7,18.24
1762304756091,56722.7,56750.34,56659.6,56681.77,10.18
1762304816091,56681.77,56746.85,56646.77,56689.97,18.7
1762304876091,56689.97,56743.51,56678.49,56735.71,24.03
1762304936091,56735.71,56787.69,56696.51,56751.0,25.4
1762304996091,56751.0,56796.53,56713.64,56719.25,10.84
1762305056091,56719.25,56804.51,56648.34,56688.27,14.28
1762305116091,56688.27,56779.29,56596.39,56692.65,17.2
1762305176091,56692.65,56767.43,56627.68,56672.53,17.98
1762305236091,56672.53,56691.83,56607.28,56612.57,10.99
1762305296091,56612.57,56659.02,56567.93,56627.53,17.88
1762305356091,56627.53,56695.85,56622.74,56691.31,23.44
1762305416091,56691.31,56741.98,56677.3,56733.84,16.08
1762305476091,56733.84,56789.17,56731.74,56747.0,26.78
1762305536091,56747.0,56801.93,56678.36,56793.23,20.56
1762305596091,56793.23,56856.19,56752.2,56796.47,23.03
1762305656091,56796.47,56825.23,56754.76,56805.38,13.46
1762305716091,56805.38,56898.55,56740.24,56855.62,19.37
1762305776091,56855.62,56864.92,56836.73,56846.48,15.59
1762305836091,56846.48,56919.81,56788.39,56796.04,24.18
1762305896091,56796.04,56835.83,56792.61,56816.21,28.75
1762305956091,56816.21,56908.02,56782.5,56816.41,21.45
1762306016091,56816.41,56848.26,56789.37,56796.51,10.64
1762306076091,56796.51,56826.47,56782.35,56793.17,15.69
1762306136091,56793.17,56853.22,56755.69,56801.7,25.67
1762306196091,56801.7,56862.34,56735.63,56767.43,16.91
1762306256091,56767.43,56774.58,56696.62,56723.35,16.89
1762306316091,56723.35,56787.49,56663.1,56781.55,16.56
1762306376091,56781.55,56785.83,56734.24,56770.58,14.31
1762306436091,56770.58,56828.74,56680.94,56742.13,11.68
1762306496091,56742.13,56828.57,56739.8,56769.4,10.37
1762306556091,56769.4,56806.4,56715.2,56789.95,22.8
1762306616092,56789.95,56805.8,56726.82,56741.87,27.11
1762306676092,56741.87,56776.77,56650.38,56694.93,28.5
1762306736092,56694.93,56775.16,56626.26,56754.4,23.23
1762306796092,56754.4,56766.73,56695.23,56749.76,10.4
1762306856092,56749.76,56777.33,56726.79,56771.34,20.82
1762306916092,56771.34,56807.63,56736.24,56743.35,12.02
1762306976092,56743.35,56785.64,56702.68,56766.56,20.91
1762307036092,56766.56,56865.17,56706.32,56816.34,16.23
1762307096092,56816.34,56871.73,56733.42,56869.94,21.48
1762307156092,56869.94,56948.1,56791.28,56917.09,25.5
1762307216092,56917.09,56944.5,56885.88,56890.54,14.14
1762307276092,56890.54,56967.75,56816.08,56965.62,11.78
1762307336092,56965.62,56982.94,56916.47,56971.26,16.62
1762307396092,56971.26,57004.29,56963.29,56966.08,10.85
1762307456092,56966.08,56968.72,56944.2,56952.12,25.82
1762307516092,56952.12,57037.55,56921.18,57031.03,21.76
1762307576092,57031.03,57044.99,57020.59,57024.48,17.5
1762307636092,57024.48,57124.18,56990.26,57023.12,28.1
1762307696092,57023.12,57113.54,56968.9,57091.94,13.88
1762307756092,57091.94,57184.16,57065.94,57158.75,26.49
1762307816092,57158.75,57246.19,57062.77,57217.7,13.22
1762307876092,57217.7,57303.57,57189.32,57282.52,12.05
1762307936092,57282.52,57319.4,57236.11,57270.87,12.43
1762307996092,57270.87,57312.44,57226.62,57233.36,16.02
1762308056092,57233.36,57241.93,57182.05,57191.8,10.58
1762308116092,57191.8,57233.47,57158.33,57223.39,12.34
1762308176092,57223.39,57312.67,57133.18,57210.61,28.23
1762308236092,57210.61,57299.66,57144.59,57255.0,19.6
1762308296092,57255.0,57297.14,57242.88,57283.45,27.84
1762308356092,57283.45,57296.68,57251.92,57282.13,23.4
1762308416092,57282.13,57368.29,57255.23,57304.63,15.64
1762308476092,57304.63,57314.84,57284.39,57284.66,22.7
1762308536092,57284.66,57340.6,57226.81,57236.36,19.55
1762308596092,57236.36,57250.92,57149.07,57166.01,11.69
1762308656092,57166.01,57200.07,57070.97,57194.91,29.8
1762308716092,57194.91,57250.42,57146.93,57151.63,29.51
1762308776092,57151.63,57168.43,57120.56,57163.84,12.01
1762308836092,57163.84,57186.8,57155.36,57175.46,17.49
1762308896092,57175.46,57261.27,57100.93,57139.88,23.27
1762308956092,57139.88,57139.92,57127.15,57134.6,12.5
1762309016092,57134.6,57233.87,57085.11,57228.28,14.73
1762309076092,57228.28,57243.26,57166.06,57203.57,13.34
1762309136092,57203.57,57254.17,57111.25,57243.17,18.52
1762309196092,57243.17,57319.06,57229.0,57241.82,22.67
1762309256092,57241.82,57263.9,57228.77,57255.28,23.19
1762309316092,57255.28,57321.67,57219.32,57290.83,10.59
1762309376092,57290.83,57315.56,57197.99,57267.04,20.48
1762309436092,57267.04,57317.13,57186.59,57227.99,28.81
1762309496092,57227.99,57240.21,57211.56,57222.65,18.43
1762309556092,57222.65,57241.68,57130.82,57177.17,22.37
1762309616092,57177.17,57186.71,57156.07,57180.6,25.48
1762309676092,57180.6,57233.24,57115.08,57196.55,29.8
1762309736092,57196.55,57246.78,57176.02,57211.19,14.53
1762309796092,57211.19,57272.21,57124.61,57159.42,22.92
1762309856092,57159.42,57257.83,57067.14,57150.6,23.65
1762309916092,57150.6,57198.51,57061.75,57163.07,24.87
1762309976092,57163.07,57189.79,57132.16,57163.81,12.16
1762310036092,57163.81,57204.03,57127.98,57203.38,28.73
1762310096092,57203.38,57222.96,57164.42,57222.78,21.93
1762310156092,57222.78,57226.72,57127.67,57209.18,21.8
1762310216092,57209.18,57297.73,57175.2,57286.31,27.58
1762310276092,57286.31,57294.23,57267.87,57272.43,20.04
1762310336092,57272.43,57304.4,57182.58,57289.05,18.11
1762310396092,57289.05,57323.64,57277.05,57302.68,20.9
1762310456092,57302.68,57392.04,57244.7,57386.68,20.05
1762310516092,57386.68,57452.29,57383.37,57436.37,14.92
1762310576092,57436.37,57483.34,57372.53,57471.39,17.3
1762310636092,57471.39,57496.92,57386.53,57434.17,23.41
1762310696092,57434.17,57529.88,57401.43,57469.8,12.86
1762310756092,57469.8,57494.52,57390.23,57470.42,13.02
1762310816092,57470.42,57545.77,57463.3,57505.35,10.88
1762310876092,57505.35,57573.79,57450.33,57554.29,23.93
1762310936092,57554.29,57610.93,57469.85,57558.94,16.47
1762310996092,57558.94,57628.7,57494.96,57588.59,15.13
1762311056092,57588.59,57654.9,57583.97,57631.7,21.81
1762311116092,57631.7,57703.84,57560.74,57593.5,15.03
1762311176092,57593.5,57657.21,57515.23,57630.03,25.04
1762311236092,57630.03,57692.85,57592.29,57652.92,27.81
1762311296092,57652.92,57735.83,57634.21,57675.67,17.62
1762311356092,57675.67,57715.13,57644.0,57665.76,22.94
1762311416092,57665.76,57756.75,57614.68,57617.37,18.5
1762311476092,57617.37,57619.34,57520.33,57538.33,18.91
1762311536092,57538.33,57571.88,57478.51,57521.33,22.27
1762311596092,57521.33,57601.25,57438.98,57592.3,19.53
1762311656092,57592.3,57648.61,57562.8,57627.9,11.77
1762311716092,57627.9,57705.49,57602.44,57625.88,26.03
1762311776092,57625.88,57700.23,57614.8,57663.08,19.27
1762311836092,57663.08,57670.04,57603.09,57645.45,28.6
1762311896092,57645.45,57712.55,57556.08,57697.77,27.49
1762311956092,57697.77,57785.68,57691.8,57757.4,11.91
1762312016092,57757.4,57824.66,57660.02,57740.25,10.52
1762312076092,57740.25,57772.39,57719.06,57749.95,27.29
1762312136092,57749.95,57776.17,57747.59,57764.07,26.98
1762312196092,57764.07,57824.02,57697.6,57790.56,25.23
1762312256092,57790.56,57883.33,57737.78,57794.48,11.85
1762312316092,57794.48,57876.69,57709.2,57755.92,15.24
1762312376092,57755.92,57835.83,57684.77,57821.24,24.91
1762312436092,57821.24,57880.66,57724.48,57775.07,25.03
1762312496092,57775.07,57854.48,57710.58,57755.95,15.09
1762312556092,57755.95,57775.56,57706.96,57753.66,24.54
1762312616092,57753.66,57827.77,57715.45,57800.71,23.5
1762312676092,57800.71,57850.42,57781.76,57804.43,17.42
1762312736092,57804.43,57868.3,57717.24,57747.09,22.74
1762312796092,57747.09,57832.26,57715.38,57791.78,14.44
1762312856092,57791.78,57816.23,57724.15,57807.97,25.67
1762312916092,57807.97,57813.58,57803.54,57810.6,22.27
1762312976092,57810.6,57863.57,57767.16,57786.3,22.12
1762313036092,57786.3,57876.43,57764.29,57767.65,23.8
1762313096092,57767.65,57861.32,57687.6,57717.73,21.86
1762313156092,57717.73,57746.9,57679.36,57731.46,22.17
1762313216092,57731.46,57746.84,57673.38,57674.11,16.73
1762313276092,57674.11,57686.01,57637.54,57684.09,18.08
1762313336092,57684.09,57703.29,57669.77,57687.94,29.42
1762313396092,57687.94,57758.48,57628.13,57705.88,20.2
1762313456092,57705.88,57733.76,57684.25,57723.48,16.49
1762313516092,57723.48,57820.52,57696.7,57811.29,11.28
1762313576092,57811.29,57834.63,57744.35,57777.18,13.33
1762313636092,57777.18,57851.91,57687.46,57767.3,22.51
1762313696092,57767.3,57861.49,57730.27,57836.99,10.58
1762313756092,57836.99,57844.63,57746.44,57842.5,28.89
1762313816092,57842.5,57888.72,57751.29,57839.31,19.51
1762313876092,57839.31,57909.28,57792.64,57850.44,20.54
1762313936092,57850.44,57903.42,57775.18,57802.91,24.47
1762313996092,57802.91,57865.94,57788.75,57822.27,20.5
1762314056092,57822.27,57902.67,57728.25,57729.51,23.91
1762314116092,57729.51,57827.43,57706.53,57709.6,11.84
1762314176092,57709.6,57724.8,57645.38,57712.88,24.99
1762314236092,57712.88,57782.79,57665.44,57772.95,14.45
1762314296092,57772.95,57851.83,57751.86,57813.96,14.54
1762314356092,57813.96,57827.6,57777.63,57819.82,16.13
1762314416092,57819.82,57841.9,57735.29,57786.62,12.55
1762314476092,57786.62,57882.16,57721.0,57788.57,16.15
1762314536092,57788.57,57864.19,57695.31,57759.28,10.63
1762314596092,57759.28,57769.71,57711.92,57758.67,10.81
1762314656092,57758.67,57760.82,57704.16,57708.64,16.58
1762314716092,57708.64,57774.97,57656.41,57665.99,22.35
1762314776092,57665.99,57731.71,57590.17,57698.22,16.11
1762314836092,57698.22,57735.45,57610.52,57665.32,16.06
1762314896092,57665.32,57674.08,57626.98,57666.14,21.43
1762314956092,57666.14,57668.59,57657.85,57665.9,27.87
1762315016092,57665.9,57736.93,57586.24,57644.34,24.55
1762315076092,57644.34,57688.44,57609.99,57651.56,11.74
1762315136092,57651.56,57699.57,57611.36,57614.67,12.35
1762315196092,57614.67,57650.25,57557.93,57632.49,22.48
1762315256092,57632.49,57714.74,57600.47,57674.6,17.16
1762315316092,57674.6,57763.81,57590.76,57756.47,14.54
1762315376092,57756.47,57834.33,57687.52,57690.86,11.89
1762315436092,57690.86,57744.56,57631.88,57672.19,16.61
1762315496092,57672.19,57687.11,57667.54,57683.1,22.27
1762315556092,57683.1,57715.66,57677.09,57708.01,13.79
1762315616092,57708.01,57797.15,57695.4,57794.75,20.15
1762315676092,57794.75,57858.69,57707.03,57850.26,27.64
1762315736092,57850.26,57877.5,57792.35,57828.89,25.44
1762315796092,57828.89,57900.62,57797.61,57829.25,10.61
1762315856092,57829.25,57903.38,57780.49,57835.09,13.95
1762315916092,57835.09,57836.07,57833.01,57833.6,19.63
1762315976092,57833.6,57893.8,57821.1,57886.96,10.64
1762316036092,57886.96,57908.81,57867.6,57881.33,24.14
1762316096092,57881.33,57920.0,57852.69,57857.48,12.54
1762316156092,57857.48,57917.28,57761.64,57840.98,27.83
1762316216093,57840.98,57871.91,57757.18,57848.21,22.43
1762316276093,57848.21,57902.31,57846.8,57868.12,19.16
1762316336093,57868.12,57960.21,57800.27,57832.19,23.85
1762316396093,57832.19,57864.52,57780.6,57795.83,16.7
1762316456093,57795.83,57850.46,57751.89,57752.19,25.03
1762316516093,57752.19,57763.68,57661.06,57668.68,11.29
1762316576093,57668.68,57697.26,57633.08,57654.06,27.2
1762316636093,57654.06,57668.93,57608.52,57612.94,18.62
1762316696093,57612.94,57706.08,57563.03,57583.07,11.17
1762316756093,57583.07,57651.04,57497.38,57543.47,19.16
1762316816093,57543.47,57616.42,57539.13,57572.53,15.94
1762316876093,57572.53,57667.45,57544.71,57601.47,18.05
1762316936093,57601.47,57700.74,57519.19,57598.57,27.29
1762316996093,57598.57,57684.16,57557.14,57647.87,16.6
1762317056093,57647.87,57724.51,57556.31,57692.72,12.74
1762317116093,57692.72,57784.04,57688.55,57755.74,21.22
1762317176093,57755.74,57780.45,57666.03,57706.88,26.95
1762317236093,57706.88,57714.98,57675.01,57700.81,16.44
1762317296093,57700.81,57731.28,57664.23,57678.42,23.49
1762317356093,57678.42,57720.36,57629.96,57630.04,12.39
1762317416093,57630.04,57681.25,57614.8,57631.42,22.31
1762317476093,57631.42,57638.78,57622.16,57626.39,15.01
1762317536093,57626.39,57654.21,57602.8,57603.22,12.43
1762317596093,57603.22,57681.7,57540.4,57570.67,20.38
1762317656093,57570.67,57582.01,57517.76,57575.14,14.73
1762317716093,57575.14,57622.62,57570.37,57573.28,19.46
1762317776093,57573.28,57605.18,57478.0,57558.76,27.55
1762317836093,57558.76,57617.65,57474.4,57533.42,13.71
1762317896093,57533.42,57622.76,57437.56,57539.91,28.25
1762317956093,57539.91,57606.98,57461.82,57493.45,25.03
1762318016093,57493.45,57523.45,57400.18,57441.21,19.67
1762318076093,57441.21,57441.62,57379.54,57439.05,22.04
1762318136093,57439.05,57453.05,57361.82,57432.3,28.09
1762318196093,57432.3,57465.65,57348.46,57443.83,11.91
1762318256093,57443.83,57531.63,57432.69,57504.2,24.92
1762318316093,57504.2,57553.68,57493.0,57526.12,15.68
1762318376093,57526.12,57595.57,57483.83,57487.51,18.79
1762318436093,57487.51,57567.26,57413.88,57429.95,24.99
1762318496093,57429.95,57518.26,57388.52,57486.7,23.34
1762318556093,57486.7,57546.87,57466.12,57497.43,22.53
1762318616093,57497.43,57530.23,57403.77,57415.37,29.72
1762318676093,57415.37,57475.05,57404.53,57428.41,11.34
1762318736093,57428.41,57435.97,57342.91,57435.06,10.16
1762318796093,57435.06,57514.44,57382.25,57482.25,11.33
1762318856093,57482.25,57528.98,57472.37,57508.9,11.48
1762318916093,57508.9,57509.69,57477.15,57503.01,19.91
1762318976093,57503.01,57581.56,57455.33,57556.9,15.08
1762319036093,57556.9,57601.71,57526.03,57545.49,27.01
1762319096093,57545.49,57614.9,57482.26,57559.56,20.45
1762319156093,57559.56,57615.63,57509.11,57567.66,11.7
1762319216093,57567.66,57666.66,57476.79,57665.57,13.37
1762319276093,57665.57,57735.83,57656.47,57722.63,23.27
1762319336093,57722.63,57757.36,57639.86,57721.56,27.33
1762319396093,57721.56,57786.97,57696.34,57702.57,26.38
1762319456093,57702.57,57766.6,57694.27,57753.94,24.93
1762319516093,57753.94,57846.83,57736.36,57736.9,25.37
1762319576093,57736.9,57809.87,57658.39,57702.29,18.44
1762319636093,57702.29,57798.04,57673.08,57793.86,27.55
1762319696093,57793.86,57794.8,57697.64,57785.23,20.43
1762319756093,57785.23,57798.28,57697.61,57722.94,26.34
1762319816093,57722.94,57790.63,57648.33,57648.41,27.52
1762319876093,57648.41,57705.24,57641.32,57642.33,16.49
1762319936093,57642.33,57652.78,57621.0,57625.23,11.3
1762319996093,57625.23,57709.76,57609.49,57635.99,17.96
1762320056093,57635.99,57733.31,57576.31,57663.51,17.44
1762320116093,57663.51,57732.45,57650.54,57700.3,12.15
1762320176093,57700.3,57735.83,57628.59,57639.76,13.88
1762320236093,57639.76,57663.86,57633.1,57657.43,27.05
1762320296093,57657.43,57735.3,57650.7,57722.99,22.8
1762320356093,57722.99,57732.05,57640.42,57646.95,12.37
1762320416093,57646.95,57704.16,57577.08,57577.55,14.26
1762320476093,57577.55,57621.69,57540.42,57545.15,21.1
1762320536093,57545.15,57549.12,57489.55,57507.22,25.02
1762320596093,57507.22,57569.25,57492.73,57500.18,11.07
1762320656093,57500.18,57530.88,57426.49,57506.22,17.73
1762320716093,57506.22,57541.93,57434.57,57538.23,21.09
1762320776093,57538.23,57547.92,57444.97,57504.25,21.04
1762320836093,57504.25,57541.62,57468.54,57478.47,26.04
1762320896093,57478.47,57505.95,57407.28,57442.58,11.76
1762320956093,57442.58,57516.31,57395.79,57484.46,19.12
1762321016093,57484.46,57564.02,57476.95,57481.5,11.03
1762321076093,57481.5,57513.06,57405.64,57467.03,16.13
1762321136093,57467.03,57542.12,57454.42,57489.24,17.51
1762321196093,57489.24,57585.48,57393.58,57395.03,17.1
1762321256093,57395.03,57435.73,57348.15,57357.36,27.31
1762321316093,57357.36,57376.01,57272.82,57370.68,11.21
1762321376093,57370.68,57397.41,57365.43,57387.02,13.08
1762321436093,57387.02,57460.99,57295.01,57432.97,11.24
1762321496093,57432.97,57459.63,57354.51,57384.05,14.88
1762321556093,57384.05,57400.87,57305.21,57340.36,18.03
1762321616093,57340.36,57350.28,57327.93,57337.98,17.91
1762321676093,57337.98,57371.91,57329.5,57356.23,14.22
1762321736093,57356.23,57356.29,57343.2,57354.54,18.73
1762321796093,57354.54,57417.17,57288.66,57315.46,24.4
1762321856093,57315.46,57413.42,57285.74,57369.3,28.57
1762321916093,57369.3,57410.45,57274.36,57403.03,24.7
1762321976093,57403.03,57450.03,57351.36,57363.62,20.44
1762322036093,57363.62,57460.73,57288.84,57374.4,17.26
1762322096093,57374.4,57378.19,57357.01,57358.12,25.87
1762322156093,57358.12,57448.82,57292.01,57310.29,27.66
1762322216093,57310.29,57347.23,57221.28,57232.68,26.58
1762322276093,57232.68,57295.62,57219.53,57234.81,27.88
1762322336093,57234.81,57247.65,57178.12,57200.65,22.66
1762322396093,57200.65,57207.12,57131.68,57198.37,17.13
1762322456093,57198.37,57202.94,57110.05,57179.28,20.79
1762322516093,57179.28,57239.62,57154.97,57186.03,16.57
1762322576093,57186.03,57207.29,57145.26,57157.63,16.16
1762322636093,57157.63,57178.29,57089.77,57158.43,16.69
1762322696093,57158.43,57200.77,57113.68,57176.61,23.35
1762322756093,57176.61,57212.35,57102.65,57120.49,19.91
1762322816093,57120.49,57209.55,57107.08,57139.54,29.61
1762322876093,57139.54,57207.71,57109.62,57119.58,25.2
1762322936093,57119.58,57215.34,57060.5,57200.46,23.49
1762322996093,57200.46,57272.19,57175.13,57219.81,16.29
1762323056093,57219.81,57316.59,57218.34,57299.69,28.38
1762323116093,57299.69,57323.56,57294.22,57308.83,25.27
1762323176093,57308.83,57407.55,57235.71,57306.24,11.7
1762323236093,57306.24,57377.2,57240.37,57343.99,22.51
1762323296093,57343.99,57428.75,57307.25,57388.48,13.69
1762323356093,57388.48,57394.84,57378.28,57386.63,28.67
1762323416093,57386.63,57402.13,57293.81,57393.04,12.21
1762323476093,57393.04,57430.13,57387.87,57426.82,26.26
1762323536093,57426.82,57450.35,57366.45,57368.94,19.2
1762323596093,57368.94,57372.35,57340.55,57353.92,23.38
1762323656093,57353.92,57400.35,57313.62,57391.15,26.47
1762323716093,57391.15,57459.58,57379.77,57425.86,15.28
1762323776093,57425.86,57455.69,57334.34,57437.12,17.79
1762323836093,57437.12,57456.24,57358.37,57430.0,25.8
1762323896093,57430.0,57446.98,57349.34,57378.54,14.97
1762323956093,57378.54,57470.84,57326.39,57394.95,13.31
1762324016093,57394.95,57423.19,57351.63,57403.74,21.11
1762324076093,57403.74,57488.56,57375.23,57423.66,10.18
1762324136093,57423.66,57516.09,57343.5,57428.36,23.83
1762324196093,57428.36,57429.99,57369.93,57374.09,22.37
1762324256093,57374.09,57454.69,57345.73,57396.81,12.75
1762324316093,57396.81,57450.39,57308.99,57343.27,15.85
1762324376093,57343.27,57414.98,57316.19,57322.85,22.09
1762324436093,57322.85,57409.76,57230.43,57389.0,25.49
1762324496093,57389.0,57391.29,57376.79,57390.41,12.3
1762324556093,57390.41,57452.8,57376.58,57438.67,11.56
1762324616093,57438.67,57444.86,57387.11,57432.1,15.85
1762324676093,57432.1,57498.57,57371.48,57407.74,26.96
1762324736093,57407.74,57506.08,57391.15,57453.79,25.8
1762324796093,57453.79,57477.4,57446.6,57460.22,26.56
1762324856093,57460.22,57504.02,57369.55,57443.15,12.05
1762324916093,57443.15,57475.47,57396.03,57468.64,15.71
1762324976093,57468.64,57500.14,57392.21,57448.41,11.38
1762325036093,57448.41,57520.29,57362.59,57519.39,12.26
1762325096093,57519.39,57569.25,57491.31,57535.63,10.48
1762325156093,57535.63,57585.5,57477.6,57527.24,19.89
1762325216094,57527.24,57562.77,57513.97,57514.37,12.39
1762325276094,57514.37,57533.24,57418.82,57443.84,21.97
1762325336094,57443.84,57512.67,57387.78,57461.66,14.86
1762325396094,57461.66,57507.25,57414.91,57429.29,17.99
1762325456094,57429.29,57493.68,57415.19,57444.8,12.99
1762325516094,57444.8,57537.8,57442.25,57532.27,23.14
1762325576094,57532.27,57585.63,57467.5,57565.72,22.22
1762325636094,57565.72,57663.96,57520.32,57571.81,22.83
1762325696094,57571.81,57574.49,57567.35,57573.38,17.91
1762325756094,57573.38,57593.62,57487.35,57562.32,24.13
1762325816094,57562.32,57619.5,57559.4,57607.06,23.09
1762325876094,57607.06,57617.49,57548.78,57584.13,12.83
1762325936094,57584.13,57678.08,57534.99,57668.35,18.06
1762325996094,57668.35,57689.87,57608.25,57680.73,28.4
1762326056094,57680.73,57723.96,57675.96,57698.83,28.07
1762326116094,57698.83,57725.2,57670.04,57671.96,11.69
1762326176094,57671.96,57700.96,57656.15,57694.68,19.38
1762326236094,57694.68,57742.11,57689.71,57731.92,22.59
1762326296094,57731.92,57739.12,57656.24,57736.02,15.65
1762326356094,57736.02,57747.63,57652.04,57727.45,17.18
1762326416094,57727.45,57808.48,57709.18,57778.74,14.54
1762326476094,57778.74,57797.34,57708.8,57787.42,20.34
1762326536094,57787.42,57847.43,57741.61,57742.38,19.55
1762326596094,57742.38,57831.08,57673.44,57677.94,24.01
1762326656094,57677.94,57731.01,57581.21,57667.45,25.93
1762326716094,57667.45,57765.3,57660.92,57679.14,10.92
1762326776094,57679.14,57692.36,57640.54,57685.72,15.6
1762326836094,57685.72,57710.46,57643.12,57708.23,14.24
1762326896094,57708.23,57727.69,57622.24,57724.74,19.16
1762326956094,57724.74,57738.66,57693.56,57710.57,29.72
1762327016094,57710.57,57734.76,57656.23,57674.58,17.36
1762327076094,57674.58,57694.33,57627.95,57635.68,17.93
1762327136094,57635.68,57691.46,57606.53,57679.44,28.87
1762327196094,57679.44,57748.28,57659.73,57676.83,24.22
